"sofifa_id","short_name","player_positions","overall","potential","value_eur","wage_eur","age","dob","height_cm","weight_kg","club_team_id","club_name","league_name","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk"
"188567","P. Aubameyang","ST, LW, LM","85","85","43500000.0","145000.0","32","1989-06-18","187","80","1","Arsenal","English Premier League","1","ST","14","nan","2018-01-31","2023","115","Gabon","nan","nan","Right","4","4","3","Medium/Low","89","85.0","75.0","80.0","35.0","69.0","76","89","73","77","83","79","81","76","64","81","87","91","77","86","67","82","75","79","74","78","43","48","90","77","83","87","20","29","36","6","9","15","9","9.0","nan","83+2","83+2","83+2","82","83","83","83","82","81+3","81+3","81+3","81+3","74+3","74+3","74+3","81+3","64+3","58+3","58+3","58+3","64+3","60+3","51+3","51+3","51+3","60+3","17+3"
"192563","B. Leno","GK","83","84","28000000.0","87000.0","29","1992-03-04","190","83","1","Arsenal","English Premier League","1","GK","1","nan","2018-07-01","2023","21","Germany","1337","SUB","Right","3","1","3","Medium/Medium","nan","nan","nan","nan","nan","nan","9","9","13","50","10","16","9","8","48","35","55","56","52","78","44","57","73","43","70","14","28","25","7","56","23","62","27","15","18","85","80","76","83","85.0","55","32+3","32+3","32+3","32","35","35","35","32","38+3","38+3","38+3","36+3","40+3","40+3","40+3","36+3","34+3","38+3","38+3","38+3","34+3","33+3","33+3","33+3","33+3","33+3","82+2"
"209989","T. Partey","CM, CDM","83","83","36500000.0","115000.0","28","1993-06-13","185","77","1","Arsenal","English Premier League","1","RDM","5","nan","2020-10-05","2024","117","Ghana","nan","nan","Right","3","3","2","Medium/High","69","71.0","82.0","81.0","80.0","84.0","74","66","68","87","56","84","69","70","85","83","63","74","75","82","50","86","83","83","84","78","84","81","70","85","49","86","80","84","80","11","13","9","9","7.0","nan","75+2","75+2","75+2","78","78","78","78","78","80+2","80+2","80+2","79+2","83","83","83","79+2","80+2","83","83","83","80+2","79+2","81+2","81+2","81+2","79+2","18+2"
"193301","A. Lacazette","ST","82","82","30000000.0","110000.0","30","1991-05-28","175","73","1","Arsenal","English Premier League","1","SUB","9","nan","2017-07-05","2022","18","France","nan","nan","Right","4","4","3","High/High","75","82.0","74.0","82.0","44.0","72.0","68","83","75","79","79","83","74","74","70","82","77","73","81","82","82","87","76","66","75","78","73","42","82","75","79","80","39","45","32","11","6","9","5","6.0","nan","81+1","81+1","81+1","79","81","81","81","79","80+2","80+2","80+2","78+3","74+3","74+3","74+3","78+3","61+3","62+3","62+3","62+3","61+3","59+3","57+3","57+3","57+3","59+3","15+3"
"222665","M. Ødegaard","CAM, CM","82","88","49000000.0","89000.0","22","1998-12-17","178","68","1","Arsenal","English Premier League","1","CAM","8","nan","2021-08-20","2026","36","Norway","1352","RM","Left","2","5","3","High/Medium","77","74.0","83.0","84.0","58.0","62.0","84","73","52","83","73","85","81","83","81","85","80","75","85","74","83","76","46","78","56","77","63","65","76","86","63","76","65","49","51","14","15","15","8","10.0","nan","74+3","74+3","74+3","81","79","79","79","81","81+3","81+3","81+3","81+3","79+3","79+3","79+3","81+3","72+3","70+3","70+3","70+3","72+3","68+3","60+3","60+3","60+3","68+3","19+3"
"226110","N. Pépé","RM, RW","81","82","30500000.0","95000.0","26","1995-05-29","183","73","1","Arsenal","English Premier League","1","RM","19","nan","2019-08-01","2024","108","Côte d'Ivoire","nan","nan","Left","2","4","2","High/Medium","88","79.0","75.0","83.0","36.0","65.0","77","79","57","76","70","85","81","79","66","81","88","88","88","77","79","81","66","77","68","78","43","33","77","76","85","77","36","34","30","11","14","11","6","8.0","nan","77+2","77+2","77+2","81","80","80","80","81","79+2","79+2","79+2","80+2","72+2","72+2","72+2","80+2","62+2","57+2","57+2","57+2","62+2","58+2","48+2","48+2","48+2","58+2","17+2"
"226491","K. Tierney","LB, CB, LWB","80","86","31000000.0","69000.0","24","1997-06-05","178","70","1","Arsenal","English Premier League","1","LB","3","nan","2019-08-08","2024","42","Scotland","1359","LCB","Left","3","3","2","High/High","84","60.0","75.0","77.0","75.0","79.0","82","52","59","77","38","78","72","56","68","77","86","83","76","76","77","79","80","86","74","66","84","77","73","73","42","74","78","76","76","13","16","8","12","13.0","nan","70+2","70+2","70+2","75","74","74","74","75","74+2","74+2","74+2","76+2","75+2","75+2","75+2","76+2","79+2","77+2","77+2","77+2","79+2","78+2","75+2","75+2","75+2","78+2","20+2"
"246669","B. Saka","RM, LM, LB","80","88","45500000.0","50000.0","19","2001-09-05","178","65","1","Arsenal","English Premier League","1","LM","7","nan","2018-09-14","2025","14","England","1318","SUB","Left","3","3","2","High/Medium","84","68.0","76.0","82.0","65.0","64.0","79","69","45","79","63","84","76","69","63","80","86","82","83","76","83","68","54","77","58","65","66","68","78","79","64","73","65","69","67","7","8","13","9","13.0","nan","71+2","71+2","71+2","79","77","77","77","79","78+2","78+2","78+2","79+2","75+2","75+2","75+2","79+2","75+2","71+2","71+2","71+2","75+2","73+2","66+2","66+2","66+2","73+2","17+2"
"199503","G. Xhaka","CDM, CM","79","79","15500000.0","80000.0","28","1992-09-27","185","82","1","Arsenal","English Premier League","1","LDM","34","nan","2016-07-01","2024","47","Switzerland","nan","nan","Left","2","3","3","Low/Medium","50","64.0","79.0","69.0","69.0","80.0","71","50","62","84","50","66","76","77","84","80","48","52","49","73","61","90","33","84","79","75","91","71","62","78","63","67","71","68","68","7","8","11","7","13.0","nan","67+3","67+3","67+3","67","69","69","69","67","71+3","71+3","71+3","70+3","77+2","77+2","77+2","70+3","72+3","77+2","77+2","77+2","72+3","70+3","71+3","71+3","71+3","70+3","16+3"
"232580","Gabriel","CB","79","84","24000000.0","65000.0","23","1997-12-19","190","87","1","Arsenal","English Premier League","1","LCB","6","nan","2020-09-01","2025","54","Brazil","nan","nan","Left","2","2","2","Medium/High","68","36.0","60.0","58.0","80.0","80.0","38","31","82","75","28","52","47","27","71","66","62","72","51","78","37","51","70","67","86","30","82","78","44","59","40","74","80","81","78","12","8","13","10","7.0","nan","57+2","57+2","57+2","55","57","57","57","55","59+2","59+2","59+2","59+2","65+2","65+2","65+2","59+2","69+2","75+2","75+2","75+2","69+2","72+2","79+2","79+2","79+2","72+2","17+2"
"211454","M. Elneny","CDM, CM","77","77","9500000.0","68000.0","28","1992-07-11","181","74","1","Arsenal","English Premier League","1","RES","25","nan","2016-01-14","2022","111","Egypt","nan","nan","Right","3","3","1","Medium/High","56","64.0","73.0","70.0","73.0","74.0","66","57","61","79","39","68","69","56","78","76","57","56","65","74","62","78","69","89","68","71","73","75","63","69","62","75","74","74","72","7","15","15","12","6.0","nan","66+2","66+2","66+2","67","68","68","68","67","70+2","70+2","70+2","70+2","74+2","74+2","74+2","70+2","73+2","76+1","76+1","76+1","73+2","72+2","72+2","72+2","72+2","72+2","17+2"
"228295","R. Holding","CB","77","81","13000000.0","62000.0","25","1995-09-20","189","75","1","Arsenal","English Premier League","1","SUB","16","nan","2016-07-22","2024","14","England","nan","nan","Right","3","2","1","Low/High","57","34.0","60.0","65.0","79.0","75.0","52","30","72","75","27","63","33","30","61","69","55","58","54","78","61","48","81","68","78","27","75","80","40","57","38","72","78","81","80","14","11","10","14","13.0","nan","54+2","54+2","54+2","57","57","57","57","57","59+2","59+2","59+2","60+2","65+2","65+2","65+2","60+2","71+2","74+2","74+2","74+2","71+2","72+2","77+2","77+2","77+2","72+2","20+2"
"201118","Cédric","RB, RWB, LB","76","76","6500000.0","63000.0","29","1991-08-31","172","67","1","Arsenal","English Premier League","1","SUB","17","nan","2020-07-27","2024","38","Portugal","nan","nan","Right","4","3","2","High/Medium","76","63.0","70.0","75.0","72.0","66.0","70","54","65","75","50","75","66","64","69","76","78","75","73","74","81","76","72","75","57","70","75","74","71","63","60","69","68","76","74","11","14","12","12","11.0","nan","68+2","68+2","68+2","71","71","71","71","71","71+2","71+2","71+2","72+2","72+2","72+2","72+2","72+2","74+2","73+2","73+2","73+2","74+2","74+2","71+2","71+2","71+2","74+2","19+2"
"206654","Pablo Marí","CB","76","78","8000000.0","60000.0","27","1993-08-31","193","87","1","Arsenal","English Premier League","1","SUB","22","nan","2020-07-27","2024","45","Spain","nan","nan","Left","3","2","2","Medium/Medium","53","40.0","51.0","51.0","76.0","80.0","32","38","82","71","28","41","27","30","65","63","53","53","49","76","35","53","75","70","86","40","80","74","34","37","31","71","76","77","73","6","14","7","13","12.0","nan","54+2","54+2","54+2","49","51","51","51","49","52+2","52+2","52+2","52+2","59+2","59+2","59+2","52+2","64+2","71+2","71+2","71+2","64+2","67+2","76+2","76+2","76+2","67+2","18+2"
"231936","B. White","CB, CM","76","85","15500000.0","52000.0","23","1997-10-08","185","77","1","Arsenal","English Premier League","1","RCB","4","nan","2021-07-30","2026","14","England","nan","nan","Right","4","2","1","Medium/Medium","69","27.0","61.0","67.0","77.0","76.0","53","22","69","76","21","65","26","20","67","73","69","69","59","75","55","39","79","80","74","25","75","78","39","57","24","75","78","77","78","8","11","12","5","6.0","nan","53+2","53+2","53+2","58","57","57","57","58","60+2","60+2","60+2","63+2","66+2","66+2","66+2","63+2","73+2","75+2","75+2","75+2","73+2","74+2","76+2","76+2","76+2","74+2","15+2"
"240273","E. Smith Rowe","CAM","76","86","16500000.0","49000.0","20","2000-07-28","182","64","1","Arsenal","English Premier League","1","SUB","10","nan","2017-07-31","2023","14","England","nan","nan","Right","4","4","1","High/High","78","64.0","73.0","78.0","32.0","61.0","70","63","36","79","55","79","67","58","67","80","79","78","75","72","74","69","34","72","61","61","52","28","78","76","64","68","37","30","31","11","8","14","8","10.0","nan","68+2","68+2","68+2","75","74","74","74","75","76+2","76+2","76+2","75+2","70+2","70+2","70+2","75+2","58+2","56+2","56+2","56+2","58+2","54+2","44+2","44+2","44+2","54+2","16+2"
"251566","Gabriel Martinelli","LM, LW","76","88","18000000.0","49000.0","20","2001-06-18","179","75","1","Arsenal","English Premier League","1","SUB","35","nan","2019-07-02","2024","54","Brazil","nan","nan","Right","3","3","1","High/High","87","69.0","67.0","78.0","44.0","67.0","72","74","72","70","61","78","70","49","50","77","88","86","83","74","79","68","55","76","61","60","75","37","74","72","60","73","44","40","43","10","6","7","6","6.0","nan","73+2","73+2","73+2","76","75","75","75","76","74+2","74+2","74+2","75+2","67+2","67+2","67+2","75+2","63+2","57+2","57+2","57+2","63+2","60+2","54+2","54+2","54+2","60+2","14+2"
"205989","C. Chambers","RB, CB","75","77","6500000.0","58000.0","26","1995-01-20","182","82","1","Arsenal","English Premier League","1","RB","21","nan","2014-07-28","2022","14","England","nan","nan","Right","3","2","2","Low/High","66","56.0","70.0","68.0","76.0","76.0","70","54","73","76","47","66","60","49","70","75","64","67","60","72","66","60","72","74","77","58","77","76","57","67","54","64","74","78","74","11","14","12","7","12.0","nan","65+2","65+2","65+2","66","66","66","66","66","67+2","67+2","67+2","68+2","71+2","71+2","71+2","68+2","73+2","75+2","75+2","75+2","73+2","73+2","75+2","75+2","75+2","73+2","18+2"
"207993","S. Kolašinac","LB, LWB, CB","75","75","5000000.0","60000.0","28","1993-06-20","183","82","1","Arsenal","English Premier League","1","RES","31","nan","2017-07-01","2022","8","Bosnia and Herzegovina","nan","nan","Left","2","3","2","High/Medium","75","62.0","68.0","71.0","71.0","86.0","72","57","66","71","55","74","61","42","62","72","69","79","60","71","55","79","75","75","90","58","90","69","71","71","54","66","70","73","74","15","9","16","7","9.0","nan","70+2","70+2","70+2","70","70","70","70","70","69+2","69+2","69+2","71+2","70+2","70+2","70+2","71+2","72+2","72+2","72+2","72+2","72+2","72+2","74+1","74+1","74+1","72+2","17+2"
"225782","A. Maitland-Niles","CDM, RB, RWB","75","81","8000000.0","49000.0","23","1997-08-29","177","71","1","Arsenal","English Premier League","1","RES","15","nan","2014-10-24","2023","14","England","nan","nan","Right","3","4","2","Medium/Medium","81","63.0","70.0","77.0","71.0","72.0","69","58","50","75","44","78","64","36","68","76","79","83","79","75","71","72","55","82","69","66","69","73","72","73","69","76","71","77","72","15","9","7","10","13.0","nan","68+2","68+2","68+2","74","73","73","73","74","74+2","74+2","74+2","74+2","74+2","74+2","74+2","74+2","75+2","74+2","74+2","74+2","75+2","74+2","70+2","70+2","70+2","74+2","18+2"
"232938","T. Tomiyasu","CB, RB","75","85","12000000.0","49000.0","22","1998-11-05","188","84","1","Arsenal","English Premier League","1","SUB","18","nan","2021-08-31","2026","163","Japan","nan","nan","Right","5","2","1","Medium/High","68","32.0","63.0","69.0","76.0","77.0","62","29","69","71","30","68","48","37","66","71","68","68","70","71","70","42","70","80","77","28","73","76","38","59","37","60","77","77","77","9","14","6","5","11.0","nan","54+2","54+2","54+2","60","57","57","57","60","60+2","60+2","60+2","63+2","65+2","65+2","65+2","63+2","73+2","73+2","73+2","73+2","73+2","73+2","75+2","75+2","75+2","73+2","16+2"
"233934","A. Ramsdale","GK","74","79","5000000.0","36000.0","23","1998-05-14","188","77","1","Arsenal","English Premier League","1","SUB","32","nan","2021-08-20","2025","14","England","1318","SUB","Right","3","1","1","Medium/Medium","nan","nan","nan","nan","nan","nan","15","14","15","31","16","18","17","16","33","28","47","50","53","70","49","52","66","35","59","15","35","20","11","47","25","55","18","16","15","75","72","69","71","76.0","48","30+2","30+2","30+2","30","31","31","31","30","32+2","32+2","32+2","31+2","32+2","32+2","32+2","31+2","28+2","31+2","31+2","31+2","28+2","28+2","28+2","28+2","28+2","28+2","73+2"
"236988","E. Nketiah","ST","74","81","8500000.0","56000.0","22","1999-05-30","175","72","1","Arsenal","English Premier League","1","SUB","30","nan","2016-09-14","2022","14","England","nan","nan","Right","3","3","1","High/Medium","83","72.0","55.0","74.0","24.0","61.0","43","77","67","66","69","74","54","38","45","73","85","82","80","77","72","72","73","68","59","62","52","19","78","58","68","68","22","19","15","12","10","11","9","5.0","nan","74+2","74+2","74+2","71","73","73","73","71","70+2","70+2","70+2","69+2","61+2","61+2","61+2","69+2","49+2","45+2","45+2","45+2","49+2","46+2","40+2","40+2","40+2","46+2","17+2"
"241928","A. Sambi Lokonga","CM, CDM","73","82","7000000.0","40000.0","21","1999-10-22","183","73","1","Arsenal","English Premier League","1","SUB","23","nan","2021-07-19","2026","7","Belgium","nan","nan","Right","3","3","1","Medium/Medium","66","58.0","72.0","77.0","67.0","69.0","68","53","61","78","58","76","71","68","73","81","63","69","78","66","68","68","71","78","63","63","70","76","63","68","41","78","58","71","68","14","7","6","13","9.0","nan","65+2","65+2","65+2","70","69","69","69","70","71+2","71+2","71+2","71+2","73+2","73+2","73+2","71+2","72+2","72+2","72+2","72+2","72+2","70+2","68+2","68+2","68+2","70+2","17+2"
"251530","Nuno Tavares","LB","70","80","3400000.0","24000.0","21","2000-01-26","183","75","1","Arsenal","English Premier League","1","SUB","20","nan","2021-07-10","2026","38","Portugal","nan","nan","Left","4","3","1","High/Medium","86","52.0","64.0","72.0","61.0","74.0","74","34","54","64","44","71","73","55","50","73","85","87","77","68","60","77","58","78","76","66","68","61","66","62","42","71","60","65","62","8","13","6","12","13.0","nan","63+2","63+2","63+2","68","66","66","66","68","66+2","66+2","66+2","69+2","64+2","64+2","64+2","69+2","69+2","64+2","64+2","64+2","69+2","68+2","64+2","64+2","64+2","68+2","17+2"
"247463","F. Balogun","ST","64","81","1500000.0","10000.0","19","2001-07-03","179","70","1","Arsenal","English Premier League","1","SUB","26","nan","2019-02-13","2025","14","England","nan","nan","Right","4","3","1","High/Medium","74","63.0","45.0","63.0","21.0","60.0","40","67","56","52","59","61","43","37","38","63","76","72","72","64","64","63","54","63","64","56","49","18","66","45","56","60","18","15","16","10","12","12","13","10.0","nan","64+2","64+2","64+2","61","62","62","62","61","59+2","59+2","59+2","59+2","51+2","51+2","51+2","59+2","43+2","39+2","39+2","39+2","43+2","40+2","36+2","36+2","36+2","40+2","17+2"
"259403","J. Ideho","LM, RM, CF","62","76","900000.0","2000.0","17","2003-07-17","180","70","1","Arsenal","English Premier League","1","RES","51","nan","2020-10-06","2023","34","Netherlands","nan","nan","Right","3","2","1","Medium/Medium","82","49.0","56.0","65.0","34.0","48.0","63","44","46","57","48","67","56","45","43","63","83","81","71","49","68","66","46","52","48","43","43","22","49","62","47","54","32","36","46","5","9","10","7","8.0","nan","55+2","55+2","55+2","61","59","59","59","61","59+2","59+2","59+2","61+2","52+2","52+2","52+2","61+2","51+2","44+2","44+2","44+2","51+2","49+2","41+2","41+2","41+2","49+2","12+2"
"260141","C. Cîrjan","CM, RM","62","78","1000000.0","4000.0","18","2002-12-01","174","60","1","Arsenal","English Premier League","1","RES","68","nan","2019-12-13","2022","39","Romania","nan","nan","Right","3","3","1","Medium/Medium","63","54.0","65.0","66.0","44.0","39.0","55","52","45","72","50","65","62","49","72","69","66","60","59","60","82","63","54","45","34","45","42","28","58","64","63","61","46","51","52","10","13","14","12","13.0","nan","57+2","57+2","57+2","62","62","62","62","62","64+2","64+2","64+2","63+2","62+2","62+2","62+2","63+2","54+2","54+2","54+2","54+2","54+2","52+2","47+2","47+2","47+2","52+2","17+2"
"246671","A. Okonkwo","GK","61","77","750000.0","3000.0","19","2001-09-09","196","83","1","Arsenal","English Premier League","1","RES","33","nan","2018-09-14","2024","14","England","nan","nan","Right","2","1","1","Medium/Medium","nan","nan","nan","nan","nan","nan","10","6","12","28","7","9","12","20","17","17","44","44","40","58","31","41","50","29","50","7","20","11","6","30","19","30","13","13","12","60","58","54","62","63.0","44","22+2","22+2","22+2","21","22","22","22","21","23+2","23+2","23+2","23+2","22+2","22+2","22+2","23+2","22+2","22+2","22+2","22+2","22+2","22+2","22+2","22+2","22+2","22+2","60+2"
"259096","T. Akinola","CDM, CM","61","78","825000.0","7000.0","20","2001-05-08","177","73","1","Arsenal","English Premier League","1","RES","61","nan","2020-08-19","2022","14","England","nan","nan","Right","3","2","1","High/High","71","50.0","55.0","59.0","58.0","65.0","42","45","53","62","44","59","50","47","61","57","69","72","67","56","57","60","53","70","62","52","67","53","49","53","45","50","55","63","68","14","10","14","11","14.0","nan","55+2","55+2","55+2","56","56","56","56","56","57+2","57+2","57+2","57+2","58+2","58+2","58+2","57+2","59+2","60+2","60+2","60+2","59+2","60+2","60+2","60+2","60+2","60+2","17+2"
"260143","Z. Monlouis","CB","61","71","625000.0","500.0","17","2003-10-16","185","75","1","Arsenal","English Premier League","1","RES","85","nan","2020-10-16","2022","14","England","nan","nan","Right","3","2","1","Medium/Medium","61","31.0","43.0","48.0","63.0","64.0","35","26","54","53","30","50","36","29","43","40","60","61","52","52","58","48","71","61","70","22","50","63","24","39","43","49","56","70","69","7","5","10","11","5.0","nan","43+2","43+2","43+2","43","42","42","42","43","43+2","43+2","43+2","45+2","46+2","46+2","46+2","45+2","56+2","56+2","56+2","56+2","56+2","58+2","61+2","61+2","61+2","58+2","12+2"
"247166","J. Olayinka","CM, CAM, LM","60","75","600000.0","8000.0","20","2000-10-05","175","70","1","Arsenal","English Premier League","1","RES","44","nan","2019-01-28","2022","14","England","nan","nan","Right","4","3","1","High/Medium","79","60.0","58.0","64.0","47.0","55.0","55","60","41","61","55","62","58","53","57","63","80","79","76","60","73","64","55","70","50","60","51","44","59","60","43","59","46","51","47","5","10","6","9","8.0","nan","60+2","60+2","60+2","63","62","62","62","63","63+2","63+2","63+2","63+2","60+2","60+2","60+2","63+2","58+2","55+2","55+2","55+2","58+2","56+2","50+2","50+2","50+2","56+2","14+2"
"251569","Joel López","LB","60","78","600000.0","5000.0","19","2002-03-31","179","75","1","Arsenal","English Premier League","1","RES","56","nan","2019-07-02","2022","45","Spain","nan","nan","Left","3","2","1","High/Medium","71","36.0","43.0","58.0","56.0","58.0","54","35","47","45","31","57","41","34","36","56","72","70","70","56","65","37","58","64","55","29","57","54","52","36","49","44","54","61","60","10","14","11","12","9.0","nan","48+2","48+2","48+2","53","50","50","50","53","49+2","49+2","49+2","53+2","48+2","48+2","48+2","53+2","57+2","52+2","52+2","52+2","57+2","58+2","56+2","56+2","56+2","58+2","16+2"
